SITE CODE= E4EìåãûêÁë„ìcãÊëÂéËí¨        ,38.1033,142.8600, 24,9.0,40613.6154873, 54.13, 94.51
 LAT.=   35.6890
 LON.=  139.7559
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 47 10
 NS,EW,UD
4.464,-4.030,-6.228
3.496,-5.932,-5.925
2.756,-7.035,-5.498
2.243,-7.284,-5.134
1.975,-6.970,-4.796
2.011,-6.610,-4.375
2.458,-6.634,-3.896
3.415,-7.141,-3.509
4.893,-7.939,-3.320
6.736,-8.819,-3.329
8.626,-9.791,-3.531
10.202,-11.051,-3.997
11.217,-12.746,-4.743
11.638,-14.787,-5.545
11.604,-16.880,-6.021
11.292,-18.721,-5.954
10.799,-20.148,-5.520
10.131,-21.166,-5.106
9.280,-21.865,-4.894
8.292,-22.357,-4.698
7.262,-22.732,-4.230
6.292,-23.031,-3.490
5.453,-23.206,-2.813
4.796,-23.140,-2.559
4.359,-22.745,-2.810
4.145,-22.064,-3.385
4.110,-21.269,-4.067
4.209,-20.517,-4.720
4.469,-19.770,-5.229
5.009,-18.765,-5.424
5.960,-17.195,-5.202
7.323,-14.960,-4.684
8.907,-12.285,-4.169
10.396,-9.588,-3.867
11.511,-7.205,-3.691
12.138,-5.210,-3.363
12.321,-3.466,-2.744
12.155,-1.843,-2.038
11.684,-0.392,-1.629
10.876,0.649,-1.738
9.686,1.029,-2.248
8.150,0.661,-2.852
6.408,-0.279,-3.322
4.658,-1.406,-3.623
3.083,-2.260,-3.810
1.808,-2.485,-3.897
0.892,-1.988,-3.867
0.324,-0.978,-3.745
0.007,0.165,-3.594
-0.212,1.126,-3.430
-0.475,1.858,-3.188
-0.815,2.578,-2.792
-1.154,3.540,-2.241
-1.388,4.775,-1.604
-1.500,5.993,-0.947
-1.593,6.730,-0.338
-1.809,6.588,0.105
-2.218,5.419,0.243
-2.753,3.343,0.043
-3.260,0.654,-0.330
-3.634,-2.324,-0.621
-3.926,-5.366,-0.693
-4.350,-8.397,-0.608
-5.152,-11.454,-0.504
-6.445,-14.545,-0.423
-8.144,-17.518,-0.279
-10.037,-20.085,0.031
-11.919,-21.965,0.545
-13.653,-23.042,1.232
-15.129,-23.381,2.016
-16.222,-23.122,2.772
-16.798,-22.360,3.349
-16.783,-21.128,3.667
-16.204,-19.437,3.783
-15.189,-17.303,3.843
-13.937,-14.764,3.938
-12.677,-11.910,4.048
-11.600,-8.911,4.107
-10.794,-5.973,4.096
-10.226,-3.219,4.036
-9.804,-0.619,3.932
-9.478,1.935,3.781
-9.249,4.444,3.633
-9.126,6.709,3.579
-9.085,8.441,3.646
-9.109,9.443,3.711
-9.240,9.686,3.589
-9.543,9.238,3.203
-10.010,8.186,2.649
-10.505,6.658,2.104
-10.842,4.892,1.701
-10.914,3.207,1.495
-10.741,1.867,1.487
-10.398,0.959,1.618
-9.906,0.409,1.767
-9.201,0.101,1.836
-8.197,-0.032,1.883
-6.864,-0.016,2.108
-5.278,0.122,2.640
-3.620,0.321,3.342
-2.107,0.474,3.897
-0.872,0.412,4.127
0.114,-0.077,4.176
1.006,-1.148,4.301
1.918,-2.747,4.531
2.790,-4.560,4.596
3.407,-6.159,4.270
3.565,-7.243,3.710
3.208,-7.789,3.383
2.409,-7.970,3.613
1.260,-7.942,4.277
-0.182,-7.716,4.982
-1.842,-7.228,5.479
-3.586,-6.517,5.838
-5.277,-5.803,6.191
-6.880,-5.393,6.445
-8.481,-5.500,6.327
-10.161,-6.155,5.717
-11.859,-7.263,4.819
-13.367,-8.692,3.964
-14.465,-10.304,3.279
-15.067,-11.917,2.649
-15.237,-13.304,1.969
-15.082,-14.267,1.333
-14.636,-14.728,0.921
-13.840,-14.702,0.755
-12.611,-14.198,0.669
-10.955,-13.160,0.546
-9.013,-11.539,0.490
-7.040,-9.441,0.711
-5.320,-7.181,1.234
-4.078,-5.156,1.807
-3.434,-3.655,2.110
-3.402,-2.764,2.056
-3.901,-2.415,1.865
-4.785,-2.504,1.870
-5.876,-2.938,2.259
-7.010,-3.606,2.982
-8.050,-4.351,3.849
-8.876,-5.017,4.679
-9.353,-5.545,5.383
-9.329,-6.028,5.914
-8.711,-6.650,6.233
-7.513,-7.547,6.327
-5.853,-8.672,6.281
-3.871,-9.802,6.254
-1.674,-10.685,6.325
0.654,-11.228,6.354
3.010,-11.561,6.083
5.283,-11.906,5.451
7.417,-12.358,4.777
9.425,-12.789,4.536
11.305,-12.947,4.911
12.942,-12.656,5.614
14.138,-11.925,6.198
14.765,-10.909,6.505
14.882,-9.816,6.759
14.675,-8.849,7.210
14.299,-8.158,7.832
13.788,-7.749,8.389
13.122,-7.417,8.753
12.328,-6.841,9.000
11.477,-5.861,9.219
10.605,-4.696,9.327
9.707,-3.846,9.179
8.827,-3.717,8.797
8.134,-4.307,8.374
7.849,-5.262,8.048
8.068,-6.221,7.722
8.666,-7.091,7.185
9.379,-7.989,6.356
9.979,-8.990,5.364
10.390,-9.987,4.402
10.685,-10.791,3.564
11.027,-11.309,2.839
11.573,-11.576,2.191
12.406,-11.651,1.617
13.489,-11.552,1.130
14.695,-11.314,0.768
15.889,-11.068,0.595
17.010,-11.000,0.672
18.055,-11.224,0.990
19.022,-11.719,1.453
19.880,-12.401,1.944
20.585,-13.240,2.383
21.102,-14.273,2.719
21.395,-15.510,2.876
21.426,-16.838,2.790
21.213,-18.043,2.476
20.895,-18.913,2.045
20.698,-19.344,1.600
20.796,-19.377,1.132
21.214,-19.145,0.569
21.857,-18.771,-0.090
22.637,-18.258,-0.716
23.538,-17.452,-1.148
24.547,-16.143,-1.353
25.572,-14.250,-1.434
26.446,-11.954,-1.509
27.036,-9.647,-1.579
27.303,-7.730,-1.558
27.270,-6.389,-1.390
26.955,-5.542,-1.138
26.360,-4.970,-0.954
25.532,-4.524,-0.986
24.589,-4.244,-1.290
23.663,-4.315,-1.814
22.816,-4.888,-2.421
22.020,-5.910,-2.956
21.201,-7.094,-3.329
20.304,-8.047,-3.562
19.293,-8.476,-3.731
18.125,-8.296,-3.856
16.756,-7.583,-3.837
15.182,-6.438,-3.527
13.455,-4.920,-2.870
11.663,-3.075,-1.980
9.884,-1.013,-1.072
8.165,1.094,-0.326
6.552,3.097,0.191
5.116,4.935,0.522
3.948,6.630,0.760
3.133,8.225,0.980
2.728,9.738,1.152
2.748,11.148,1.114
3.160,12.405,0.688
3.886,13.422,-0.096
4.829,14.089,-0.912
5.903,14.339,-1.322
7.033,14.208,-1.157
8.097,13.827,-0.664
8.916,13.313,-0.254
9.330,12.674,-0.082
9.328,11.810,0.062
9.076,10.634,0.459
8.806,9.202,1.106
8.664,7.745,1.710
8.685,6.572,1.980
8.885,5.927,1.862
9.335,5.885,1.468
10.104,6.345,0.891
11.159,7.125,0.157
12.358,8.076,-0.643
13.561,9.157,-1.296
14.720,10.394,-1.580
15.834,11.767,-1.433
16.857,13.125,-0.970
17.670,14.198,-0.387
18.176,14.716,0.140
18.388,14.518,0.467
18.422,13.595,0.489
18.406,12.060,0.184
18.409,10.092,-0.376
18.436,7.902,-1.105
18.461,5.715,-1.980
18.459,3.750,-3.013
18.421,2.198,-4.119
18.371,1.204,-5.064
18.349,0.848,-5.584
18.370,1.149,-5.555
18.379,2.057,-5.050
18.259,3.451,-4.231
17.890,5.118,-3.231
17.204,6.754,-2.158
16.195,8.021,-1.158
14.901,8.672,-0.405
13.383,8.672,-0.014
11.731,8.194,0.016
10.047,7.473,-0.226
8.417,6.643,-0.654
6.881,5.707,-1.182
5.452,4.676,-1.668
4.155,3.679,-1.904
3.043,2.920,-1.735
2.165,2.490,-1.211
1.506,2.254,-0.597
0.964,1.978,-0.190
0.407,1.558,-0.099
-0.239,1.145,-0.167
-0.945,1.033,-0.133
-1.623,1.431,0.134
-2.210,2.345,0.514
-2.712,3.621,0.740
-3.157,5.051,0.623
-3.525,6.428,0.213
-3.740,7.577,-0.247
-3.739,8.412,-0.509
-3.564,9.011,-0.497
-3.381,9.583,-0.322
-3.401,10.273,-0.153
-3.764,10.988,-0.071
-4.469,11.403,-0.020
-5.406,11.190,0.089
-6.463,10.269,0.266
-7.614,8.839,0.409
-8.926,7.195,0.400
-10.455,5.513,0.229
-12.146,3.801,0.033
-13.808,1.998,-0.021
-15.222,0.079,0.106
-16.254,-1.924,0.272
-16.879,-3.953,0.280
-17.105,-5.914,0.067
-16.899,-7.647,-0.213
-16.220,-8.937,-0.323
-15.123,-9.609,-0.157
-13.813,-9.646,0.155
-12.553,-9.218,0.353
-11.505,-8.600,0.274
-10.654,-8.038,-0.005
-9.891,-7.664,-0.229
-9.171,-7.485,-0.176
-8.572,-7.426,0.167
-8.226,-7.384,0.605
-8.186,-7.271,0.906
-8.372,-7.045,1.012
-8.635,-6.726,1.073
-8.869,-6.351,1.292
-9.061,-5.911,1.696
-9.262,-5.325,2.081
-9.525,-4.485,2.173
-9.874,-3.365,1.869
-10.279,-2.055,1.345
-10.653,-0.677,0.924
-10.832,0.760,0.861
-10.607,2.415,1.207
-9.785,4.469,1.816
-8.267,6.918,2.445
-6.105,9.483,2.859
-3.518,11.741,2.932
-0.845,13.381,2.722
1.552,14.360,2.440
3.419,14.863,2.291
4.699,15.118,2.298
5.525,15.248,2.308
6.103,15.251,2.198
6.558,15.085,2.078
6.861,14.790,2.218
6.862,14.542,2.769
6.402,14.604,3.558
5.409,15.173,4.218
3.932,16.231,4.520
2.111,17.520,4.562
0.119,18.692,4.607
-1.882,19.528,4.788
-3.756,20.058,5.000
-5.387,20.477,5.055
-6.667,20.944,4.893
-7.496,21.465,4.617
-7.812,21.936,4.364
-7.614,22.297,4.191
-6.997,22.604,4.084
-6.128,22.965,4.010
-5.187,23.413,3.932
-4.284,23.864,3.790
-3.402,24.199,3.516
-2.421,24.392,3.119
-1.224,24.528,2.730
0.202,24.718,2.534
1.745,24.974,2.630
3.241,25.196,2.927
4.582,25.246,3.209
5.756,25.054,3.303
6.782,24.648,3.218
7.624,24.098,3.134
8.171,23.455,3.241
8.303,22.714,3.603
7.961,21.825,4.120
7.170,20.724,4.618
5.995,19.377,4.949
4.520,17.833,5.041
2.860,16.249,4.906
1.178,14.854,4.627
-0.357,13.864,4.304
-1.649,13.408,3.961
-2.688,13.500,3.508
-3.485,14.054,2.820
-3.981,14.899,1.902
-4.043,15.810,0.943
-3.559,16.566,0.164
-2.533,17.029,-0.394
-1.076,17.194,-0.886
0.680,17.134,-1.463
2.623,16.893,-2.098
4.606,16.425,-2.650
6.389,15.638,-3.072
7.678,14.518,-3.467
8.277,13.187,-3.916
8.210,11.848,-4.300
7.688,10.667,-4.397
6.936,9.677,-4.154
6.067,8.806,-3.787
5.104,7.981,-3.585
4.111,7.224,-3.626
3.279,6.674,-3.762
2.852,6.520,-3.851
2.979,6.878,-3.939
3.636,7.703,-4.167
4.681,8.787,-4.560
5.960,9.867,-4.990
7.357,10.764,-5.336
8.760,11.443,-5.624
10.031,11.940,-5.941
11.049,12.229,-6.278
11.773,12.162,-6.513
12.260,11.543,-6.572
12.585,10.283,-6.531
12.780,8.474,-6.526
12.832,6.338,-6.600
12.744,4.098,-6.675
12.568,1.900,-6.672
12.371,-0.166,-6.589
12.202,-2.016,-6.450
12.092,-3.548,-6.231
12.080,-4.684,-5.918
12.211,-5.399,-5.608
12.494,-5.723,-5.485
12.873,-5.702,-5.651
13.260,-5.376,-6.008
13.591,-4.781,-6.343
13.847,-3.953,-6.515
14.020,-2.941,-6.531
14.076,-1.805,-6.435
13.970,-0.622,-6.200
13.690,0.518,-5.752
13.288,1.530,-5.077
12.868,2.373,-4.260
12.529,3.055,-3.421
12.316,3.604,-2.663
12.181,4.018,-2.089
12.006,4.246,-1.831
11.659,4.232,-1.991
11.066,3.973,-2.536
10.227,3.534,-3.285
9.177,3.012,-4.030
7.945,2.491,-4.657
6.549,2.022,-5.142
5.030,1.625,-5.466
3.430,1.274,-5.566
1.745,0.886,-5.401
-0.117,0.354,-5.021
-2.250,-0.363,-4.536
-4.623,-1.167,-3.997
-7.044,-1.862,-3.354
-9.288,-2.303,-2.560
-11.261,-2.519,-1.711
-13.049,-2.680,-1.040
-14.782,-2.929,-0.724
-16.471,-3.239,-0.691
-17.994,-3.423,-0.676
-19.242,-3.313,-0.483
-20.252,-2.917,-0.190
-21.176,-2.443,-0.049
-22.108,-2.171,-0.178
-22.971,-2.299,-0.402
-23.578,-2.852,-0.416
-23.812,-3.713,-0.098
-23.739,-4.714,0.406
-23.533,-5.736,0.891
-23.303,-6.755,1.301
-23.008,-7.814,1.678
-22.550,-8.943,1.971
-21.930,-10.083,2.001
-21.297,-11.080,1.696
-20.841,-11.748,1.259
-20.647,-11.942,1.014
-20.693,-11.614,1.050
-20.946,-10.820,1.121
-21.438,-9.711,0.957
-22.184,-8.477,0.624
-23.060,-7.265,0.490
-23.817,-6.110,0.826
-24.264,-4.958,1.514
-24.428,-3.787,2.203
-24.513,-2.703,2.691
-24.689,-1.917,3.074
-24.940,-1.601,3.524
-25.112,-1.766,4.013
-25.086,-2.270,4.336
-24.847,-2.941,4.358
-24.417,-3.670,4.136
-23.752,-4.427,3.810
-22.780,-5.232,3.447
-21.507,-6.141,3.063
-20.075,-7.227,2.726
-18.683,-8.514,2.514
-17.454,-9.905,2.388
-16.386,-11.199,2.185
-15.407,-12.213,1.829
-14.452,-12.893,1.509
-13.501,-13.289,1.542
-12.573,-13.430,2.035
-11.702,-13.253,2.740
-10.918,-12.689,3.286
-10.235,-11.804,3.521
-9.646,-10.830,3.576
-9.135,-10.037,3.635
-8.705,-9.583,3.726
-8.380,-9.467,3.754
-8.193,-9.569,3.657
-8.177,-9.730,3.449
-8.367,-9.776,3.177
-8.807,-9.566,2.894
-9.523,-9.047,2.714
-10.503,-8.262,2.772
-11.684,-7.276,3.063
-12.963,-6.093,3.365
-14.212,-4.669,3.408
-15.287,-3.044,3.153
-16.050,-1.436,2.841
-16.426,-0.159,2.733
-16.450,0.574,2.843
-16.234,0.784,2.961
-15.883,0.656,2.908
-15.433,0.353,2.686
-14.900,-0.082,2.401
-14.361,-0.674,2.107
-13.970,-1.368,1.814
-13.862,-1.975,1.562
-14.063,-2.243,1.403
-14.487,-1.992,1.288
-15.015,-1.212,1.052
-15.552,-0.059,0.596
-16.018,1.232,0.057
-16.318,2.465,-0.285
-16.379,3.566,-0.292
-16.214,4.581,-0.118
-15.939,5.587,-0.037
-15.711,6.580,-0.145
-15.644,7.437,-0.267
-15.787,7.980,-0.161
-16.144,8.081,0.220
-16.702,7.722,0.695
-17.409,6.984,1.031
-18.156,5.993,1.146
-18.792,4.845,1.114
-19.172,3.580,1.042
-19.213,2.189,0.950
-18.912,0.666,0.787
-18.316,-0.942,0.535
-17.461,-2.545,0.274
-16.321,-4.092,0.143
-14.823,-5.651,0.224
-12.943,-7.379,0.477
-10.801,-9.384,0.771
-8.638,-11.594,0.998
-6.689,-13.786,1.138
-5.053,-15.728,1.231
-3.720,-17.304,1.305
-2.703,-18.514,1.367
-2.117,-19.377,1.442
-2.104,-19.882,1.583
-2.681,-20.045,1.807
-3.689,-19.962,2.031
-4.905,-19.780,2.125
-6.170,-19.591,2.057
-7.412,-19.356,1.958
-8.552,-18.951,2.021
-9.453,-18.282,2.301
-9.978,-17.370,2.651
-10.083,-16.347,2.854
-9.836,-15.388,2.803
-9.324,-14.631,2.559
-8.578,-14.135,2.225
-7.583,-13.854,1.837
-6.339,-13.643,1.377
-4.890,-13.297,0.877
-3.297,-12.621,0.443
-1.615,-11.500,0.154
0.073,-9.932,-0.035
1.633,-7.992,-0.252
2.894,-5.761,-0.551
3.743,-3.269,-0.817
4.186,-0.512,-0.859
4.322,2.461,-0.586
4.264,5.487,-0.080
4.085,8.296,0.494
3.831,10.611,1.032
3.574,12.267,1.527
3.421,13.248,1.998
3.480,13.651,2.415
3.799,13.632,2.718
4.335,13.357,2.878
4.997,12.971,2.927
5.702,12.565,2.912
6.433,12.151,2.865
7.242,11.680,2.814
8.188,11.109,2.828
9.282,10.454,3.003
10.474,9.784,3.392
11.692,9.166,3.949
12.892,8.594,4.552
14.063,7.985,5.082
15.194,7.213,5.476
16.267,6.170,5.694
17.264,4.812,5.665
18.178,3.184,5.306
18.986,1.407,4.618
19.620,-0.346,3.750
19.988,-1.895,2.932
20.037,-3.063,2.326
19.792,-3.698,1.949
19.319,-3.679,1.731
18.656,-2.950,1.644
17.809,-1.542,1.722
16.808,0.429,1.973
15.749,2.786,2.297
14.747,5.326,2.523
13.849,7.847,2.528
13.020,10.148,2.293
12.225,12.035,1.870
11.523,13.330,1.314
11.052,13.907,0.669
10.924,13.730,-0.019
11.137,12.891,-0.716
11.585,11.611,-1.408
12.133,10.187,-2.077
12.677,8.896,-2.639
13.123,7.906,-2.975
13.368,7.246,-3.045
13.310,6.847,-2.969
12.895,6.624,-2.920
12.161,6.543,-2.933
11.216,6.634,-2.860
10.165,6.957,-2.566
9.039,7.554,-2.165
7.798,8.406,-1.966
6.416,9.429,-2.173
4.982,10.484,-2.658
3.717,11.400,-3.087
2.860,12.009,-3.276
2.511,12.185,-3.357
2.575,11.886,-3.573
2.861,11.184,-3.956
3.220,10.232,-4.268
3.596,9.204,-4.273
3.955,8.233,-3.988
4.207,7.397,-3.627
4.244,6.758,-3.334
4.046,6.383,-3.024
3.724,6.328,-2.535
3.421,6.577,-1.880
3.175,7.007,-1.303
2.898,7.430,-1.070
2.492,7.679,-1.238
1.986,7.698,-1.616
1.527,7.547,-1.942
1.260,7.344,-2.095
1.198,7.196,-2.156
1.233,7.170,-2.306
1.233,7.296,-2.664
1.132,7.575,-3.172
0.941,7.954,-3.636
0.689,8.314,-3.876
0.385,8.507,-3.854
0.037,8.429,-3.657
-0.311,8.075,-3.380
-0.581,7.505,-3.030
-0.702,6.769,-2.578
-0.688,5.865,-2.068
-0.661,4.793,-1.631
-0.802,3.631,-1.387
-1.259,2.546,-1.337
-2.069,1.723,-1.387
-3.173,1.270,-1.459
-4.483,1.192,-1.567
-5.946,1.432,-1.788
-7.513,1.916,-2.187
-9.065,2.579,-2.763
-10.383,3.353,-3.444
-11.222,4.154,-4.098
-11.443,4.876,-4.593
-11.076,5.414,-4.885
-10.270,5.697,-5.060
-9.189,5.729,-5.248
-7.957,5.588,-5.479
-6.679,5.346,-5.627
-5.506,4.985,-5.542
-4.616,4.377,-5.232
-4.139,3.389,-4.889
-4.091,2.003,-4.725
-4.379,0.342,-4.789
-4.888,-1.422,-4.954
-5.543,-3.172,-5.075
-6.331,-4.838,-5.128
-7.259,-6.323,-5.196
-8.311,-7.467,-5.357
-9.434,-8.141,-5.601
-10.536,-8.390,-5.853
-11.497,-8.451,-6.047
-12.193,-8.603,-6.147
-12.535,-8.963,-6.105
-12.505,-9.409,-5.846
-12.156,-9.691,-5.332
-11.592,-9.647,-4.650
-10.930,-9.351,-3.997
-10.282,-9.084,-3.547
-9.722,-9.161,-3.312
-9.267,-9.755,-3.172
-8.866,-10.814,-3.045
-8.446,-12.128,-3.000
-7.969,-13.463,-3.178
-7.473,-14.670,-3.619
-7.035,-15.686,-4.205
-6.706,-16.462,-4.792
-6.472,-16.910,-5.347
-6.280,-16.919,-5.918
-6.082,-16.438,-6.487
-5.860,-15.545,-6.916
-5.602,-14.421,-7.069
-5.280,-13.274,-6.954
-4.846,-12.267,-6.695
-4.263,-11.507,-6.381
-3.513,-11.067,-5.990
-2.596,-10.983,-5.485
-1.521,-11.219,-4.937
-0.310,-11.644,-4.507
0.982,-12.078,-4.297
2.265,-12.383,-4.250
3.456,-12.532,-4.231
4.532,-12.600,-4.189
5.538,-12.669,-4.212
6.540,-12.760,-4.401
7.567,-12.824,-4.712
8.595,-12.806,-4.933
9.570,-12.713,-4.851
10.436,-12.618,-4.443
11.123,-12.622,-3.905
11.539,-12.793,-3.463
11.605,-13.153,-3.162
11.322,-13.706,-2.844
10.780,-14.460,-2.363
10.104,-15.420,-1.811
9.380,-16.527,-1.468
8.653,-17.627,-1.536
7.999,-18.502,-1.920
7.545,-18.970,-2.304
7.387,-18.962,-2.440
7.479,-18.527,-2.328
7.632,-17.760,-2.134
7.655,-16.722,-1.969
7.505,-15.431,-1.792
7.279,-13.913,-1.500
7.083,-12.232,-1.044
6.896,-10.486,-0.456
6.596,-8.762,0.208
6.083,-7.116,0.876
5.374,-5.604,1.432
4.553,-4.312,1.756
3.678,-3.352,1.813
2.745,-2.818,1.706
1.745,-2.739,1.594
0.743,-3.056,1.564
-0.123,-3.652,1.607
-0.725,-4.387,1.704
-1.016,-5.122,1.887
-1.035,-5.723,2.184
-0.846,-6.055,2.524
-0.483,-5.996,2.750
0.050,-5.480,2.749
0.758,-4.544,2.553
1.626,-3.328,2.307
2.625,-2.022,2.146
3.725,-0.791,2.122
4.892,0.254,2.218
6.080,1.031,2.401
7.221,1.445,2.635
8.235,1.396,2.876
9.047,0.825,3.101
9.597,-0.222,3.315
9.839,-1.596,3.539
9.731,-3.080,3.749
9.241,-4.479,3.881
8.365,-5.681,3.900
7.147,-6.675,3.851
5.691,-7.518,3.825
4.145,-8.260,3.855
2.667,-8.913,3.870
1.382,-9.464,3.742
0.345,-9.909,3.386
-0.460,-10.256,2.812
-1.086,-10.482,2.117
-1.567,-10.504,1.456
-1.888,-10.228,0.980
-2.014,-9.664,0.745
-1.950,-8.973,0.646
-1.766,-8.393,0.491
-1.555,-8.077,0.181
-1.360,-7.995,-0.159
-1.156,-7.982,-0.302
-0.918,-7.884,-0.169
-0.697,-7.675,0.050
-0.617,-7.469,0.076
-0.779,-7.424,-0.198
-1.171,-7.638,-0.628
-1.686,-8.099,-1.005
-2.227,-8.708,-1.268
-2.769,-9.340,-1.484
-3.317,-9.895,-1.672
-3.807,-10.293,-1.729
-4.099,-10.455,-1.548
-4.061,-10.287,-1.158
-3.667,-9.708,-0.709
-3.005,-8.694,-0.323
-2.190,-7.289,-0.011
-1.315,-5.584,0.248
-0.459,-3.683,0.416
0.274,-1.702,0.405
0.772,0.232,0.177
0.979,1.985,-0.204
0.945,3.455,-0.636
0.791,4.604,-1.055
0.627,5.458,-1.438
0.500,6.075,-1.744
0.392,6.507,-1.910
0.269,6.760,-1.895
0.109,6.764,-1.725
-0.087,6.394,-1.469
-0.306,5.540,-1.173
-0.515,4.206,-0.823
-0.655,2.562,-0.378
-0.658,0.870,0.158
-0.484,-0.656,0.688
-0.143,-1.966,1.032
0.309,-3.163,1.018
0.812,-4.396,0.585
1.344,-5.747,-0.158
1.924,-7.188,-0.999
2.577,-8.609,-1.725
3.293,-9.872,-2.210
4.021,-10.862,-2.416
4.695,-11.531,-2.358
5.251,-11.938,-2.080
5.630,-12.245,-1.658
5.763,-12.640,-1.171
5.586,-13.229,-0.663
5.065,-13.987,-0.143
4.233,-14.800,0.386
3.177,-15.583,0.892
2.011,-16.347,1.342
0.858,-17.147,1.723
-0.148,-17.975,2.022
-0.869,-18.710,2.201
-1.181,-19.191,2.236
-1.022,-19.306,2.198
-0.417,-19.033,2.243
0.538,-18.384,2.466
1.727,-17.369,2.774
3.049,-16.040,2.934
4.449,-14.558,2.799
5.912,-13.177,2.435
7.446,-12.123,2.020
9.036,-11.480,1.640
10.598,-11.181,1.224
11.982,-11.116,0.687
13.014,-11.216,0.077
13.577,-11.463,-0.453
13.648,-11.824,-0.804
13.277,-12.218,-0.987
12.530,-12.546,-1.049
11.448,-12.740,-0.995
10.047,-12.783,-0.830
8.363,-12.698,-0.662
6.473,-12.508,-0.682
4.499,-12.229,-0.993
2.576,-11.846,-1.485
0.842,-11.322,-1.912
-0.572,-10.618,-2.133
-1.537,-9.738,-2.257
-1.949,-8.749,-2.542
-1.767,-7.749,-3.133
-1.029,-6.800,-3.906
0.159,-5.900,-4.565
1.675,-5.009,-4.884
3.402,-4.110,-4.869
5.214,-3.250,-4.694
6.959,-2.537,-4.502
8.469,-2.107,-4.296
9.613,-2.086,-4.004
10.344,-2.518,-3.617
10.678,-3.312,-3.243
10.648,-4.233,-3.014
10.283,-4.988,-2.993
9.642,-5.391,-3.164
8.858,-5.464,-3.499
8.131,-5.401,-3.997
7.642,-5.408,-4.654
7.477,-5.543,-5.428
7.608,-5.685,-6.260
7.959,-5.612,-7.083
8.482,-5.123,-7.787
9.159,-4.115,-8.198
9.959,-2.612,-8.156
10.784,-0.761,-7.670
11.492,1.197,-6.961
11.965,3.011,-6.297
12.164,4.509,-5.765
12.107,5.654,-5.231
11.805,6.507,-4.542
11.235,7.125,-3.750
10.388,7.496,-3.088
9.344,7.553,-2.739
8.275,7.258,-2.661
7.358,6.653,-2.661
6.662,5.852,-2.607
6.125,4.996,-2.512
5.636,4.224,-2.434
5.143,3.650,-2.350
4.697,3.322,-2.167
4.413,3.183,-1.830
4.389,3.078,-1.355
4.677,2.851,-0.777
5.278,2.438,-0.097
6.152,1.887,0.653
7.211,1.262,1.337
8.338,0.552,1.759
9.428,-0.322,1.828
10.448,-1.398,1.661
11.422,-2.594,1.502
12.376,-3.729,1.523
13.249,-4.638,1.714
13.882,-5.258,1.950
14.086,-5.611,2.149
13.728,-5.723,2.359
12.791,-5.568,2.721
11.351,-5.084,3.346
9.531,-4.250,4.225
7.451,-3.126,5.206
5.229,-1.835,6.071
2.984,-0.508,6.666
0.847,0.746,6.987
-1.064,1.802,7.149
-2.676,2.479,7.264
-3.971,2.567,7.347
-4.967,1.951,7.346
-5.679,0.726,7.243
-6.121,-0.793,7.104
-6.328,-2.226,7.025
-6.397,-3.309,7.056
-6.489,-3.994,7.186
-6.758,-4.363,7.368
-7.300,-4.493,7.540
-8.134,-4.377,7.631
-9.238,-3.983,7.600
-10.571,-3.346,7.490
-12.057,-2.605,7.427
-13.580,-1.937,7.510
-15.011,-1.443,7.712
-16.274,-1.092,7.904
-17.374,-0.768,7.976
-18.353,-0.355,7.941
-19.231,0.184,7.913
-19.997,0.823,8.004
-20.643,1.518,8.262
-21.203,2.276,8.649
-21.719,3.143,9.065
-22.197,4.147,9.403
-22.594,5.238,9.612
-22.863,6.301,9.736
-22.997,7.239,9.853
-23.022,8.060,9.969
-22.938,8.879,9.990
-22.674,9.832,9.827
-22.109,10.953,9.502
-21.172,12.143,9.105
-19.937,13.232,8.657
-18.611,14.095,8.080
-17.414,14.733,7.332
-16.423,15.266,6.549
-15.549,15.843,5.978
-14.681,16.547,5.750
-13.846,17.352,5.765
-13.208,18.149,5.832
-12.892,18.816,5.881
-12.837,19.280,6.000
-12.847,19.530,6.264
-12.776,19.607,6.603
-12.645,19.571,6.853
-12.557,19.477,6.934
-12.549,19.355,6.894
-12.563,19.191,6.803
-12.537,18.946,6.650
-12.462,18.605,6.378
-12.325,18.220,6.015
-12.046,17.898,5.704
-11.522,17.720,5.604
-10.747,17.677,5.753
-9.842,17.667,6.055
-8.940,17.561,6.386
-8.052,17.281,6.706
-7.062,16.824,7.063
-5.839,16.243,7.510
-4.328,15.598,8.009
-2.540,14.914,8.417
-0.503,14.149,8.567
1.743,13.201,8.383
4.123,11.971,7.937
6.542,10.473,7.392
8.926,8.906,6.890
11.228,7.614,6.504
13.379,6.927,6.267
15.261,6.991,6.224
16.749,7.711,6.392
17.800,8.842,6.697
18.482,10.133,6.986
18.916,11.417,7.166
19.198,12.605,7.286
19.365,13.635,7.437
19.416,14.428,7.567
19.321,14.898,7.453
19.022,14.972,6.925
18.459,14.623,6.094
17.619,13.900,5.304
16.556,12.947,4.815
15.352,11.958,4.573
14.060,11.079,4.307
12.705,10.322,3.816
11.346,9.568,3.142
10.097,8.699,2.465
9.093,7.708,1.908
8.414,6.727,1.490
8.063,5.918,1.184
8.002,5.359,0.969
8.197,4.997,0.792
8.606,4.688,0.558
9.163,4.267,0.211
9.782,3.613,-0.196
10.389,2.719,-0.533
