SITE CODE= 4B9ëÂçËéså√êÏéOì˙í¨          ,38.1033,142.8600, 24,9.0,40613.6154873, 26.93, 46.56
 LAT.=   38.5741
 LON.=  140.9561
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
-17.419,-22.168,-0.727
-18.761,-23.881,-2.291
-19.318,-25.315,-3.870
-19.751,-26.907,-5.196
-20.293,-28.484,-5.537
-20.766,-30.541,-3.782
-20.652,-32.759,-0.637
-19.526,-34.723,2.093
-18.013,-37.043,3.658
-15.860,-39.111,4.735
-12.478,-40.117,5.652
-8.370,-40.182,6.221
-3.988,-39.392,6.548
0.149,-37.816,6.606
3.970,-35.550,6.488
7.547,-33.129,6.248
10.375,-30.878,6.440
12.737,-28.716,7.862
14.689,-26.829,9.616
16.070,-25.042,10.286
17.327,-23.538,9.927
18.533,-22.391,9.965
19.928,-20.952,10.815
21.362,-19.178,11.123
22.639,-17.400,10.786
24.058,-16.205,10.675
25.404,-15.084,10.745
26.610,-13.251,10.364
27.306,-11.517,8.805
26.894,-9.952,6.534
25.317,-8.547,4.809
22.763,-7.148,3.905
19.202,-5.420,3.658
14.272,-4.489,4.603
9.014,-3.934,7.090
4.295,-3.179,9.948
-0.272,-3.050,11.772
-4.120,-3.298,11.777
-6.745,-4.185,9.559
-7.752,-6.216,6.436
-7.272,-8.948,4.810
-6.416,-11.748,5.706
-5.433,-14.147,8.045
-4.552,-16.275,10.319
-4.067,-17.953,12.102
-3.645,-18.861,13.527
-3.391,-19.040,14.062
-3.198,-18.358,12.679
-2.516,-17.317,10.004
-1.463,-16.564,7.832
0.298,-15.502,6.949
2.455,-14.096,6.989
3.886,-12.988,7.308
4.214,-11.936,8.081
2.117,-10.988,9.482
-1.927,-9.784,10.939
-6.650,-8.093,11.984
-12.212,-6.311,12.092
-17.252,-3.914,10.895
-21.366,-1.416,9.511
-24.429,0.649,9.561
-26.063,2.984,11.105
-27.137,5.168,12.793
-27.993,6.524,13.357
-29.149,7.281,13.205
-30.633,7.676,13.537
-32.479,8.175,14.001
-35.249,9.051,13.102
-38.322,9.751,10.240
-41.018,10.034,6.462
-43.263,9.707,3.533
-44.926,8.845,2.638
-46.022,7.746,3.566
-46.438,5.927,5.260
-46.003,3.638,6.906
-44.794,1.540,8.437
-42.683,-0.219,10.289
-39.941,-1.071,11.923
-36.834,-0.656,12.310
-33.216,0.174,11.443
-28.942,0.841,9.627
-24.191,1.891,7.403
-19.871,2.765,5.451
-16.046,3.204,3.872
-12.967,3.883,3.043
-11.131,4.329,3.158
-9.916,5.468,2.808
-9.798,7.757,0.909
-10.583,9.732,-1.550
-11.156,12.157,-2.923
-11.970,15.264,-2.298
-13.098,18.006,-0.472
-14.200,20.822,0.884
-15.488,23.238,1.718
-16.847,24.995,2.715
-18.104,26.800,3.559
-19.856,28.191,4.001
-21.996,28.870,4.194
-23.748,29.076,4.049
-25.281,28.421,3.915
-26.250,26.160,4.532
-26.447,22.740,5.761
-26.107,18.436,6.628
-25.069,13.043,6.402
-23.680,7.791,5.214
-21.845,3.034,3.954
-19.650,-1.039,3.223
-17.717,-3.676,2.835
-15.445,-5.274,2.311
-12.609,-5.966,1.389
-10.011,-6.086,0.613
-7.405,-5.869,0.469
-4.657,-5.293,0.661
-2.176,-5.267,1.266
0.202,-5.794,2.561
2.294,-6.277,4.352
4.018,-6.768,6.112
5.385,-7.197,6.695
6.112,-7.315,5.688
6.471,-6.850,4.137
6.791,-5.624,2.488
6.984,-3.786,0.905
7.063,-1.707,0.292
7.348,0.392,0.514
7.904,2.372,0.261
8.354,3.769,-0.940
8.533,4.089,-2.252
8.441,3.671,-2.742
7.711,3.189,-2.044
5.961,2.839,-0.360
3.340,2.963,1.348
0.202,4.088,2.061
-2.912,5.981,1.817
-5.648,7.948,1.104
-7.902,10.291,0.088
-9.314,12.735,-0.583
-9.850,14.286,-0.518
-9.270,15.489,-0.592
-7.575,16.110,-1.725
-5.788,15.685,-3.822
-4.234,15.240,-5.797
-2.907,14.957,-6.714
-2.188,15.270,-6.312
-2.194,16.607,-4.852
-2.782,18.489,-3.099
-3.639,21.289,-2.009
-4.447,24.838,-1.967
-4.872,28.389,-2.133
-4.906,31.921,-2.168
-4.508,35.436,-2.868
-3.680,38.489,-4.685
-2.759,40.784,-6.738
-1.788,42.598,-7.186
-1.177,44.015,-5.764
-1.161,45.151,-3.400
-1.837,45.260,-0.607
-3.467,43.926,1.616
-5.531,41.689,2.284
-7.865,37.890,1.129
-10.123,33.213,-0.939
-11.625,28.504,-2.473
-12.239,23.482,-3.301
-11.475,18.995,-3.445
-9.548,14.878,-3.139
-7.262,10.869,-3.049
-4.812,7.257,-2.564
-2.518,3.439,-1.010
-0.592,-0.262,1.290
0.833,-3.844,3.332
1.485,-7.853,3.865
1.777,-11.393,2.396
2.055,-14.438,-0.292
2.389,-17.299,-2.370
3.265,-18.899,-3.302
4.968,-19.031,-3.699
7.292,-18.297,-3.515
9.894,-16.686,-3.152
12.649,-14.045,-2.500
15.012,-10.895,-1.200
16.571,-7.409,-0.357
17.530,-3.694,-1.014
17.405,-0.636,-3.268
16.470,1.993,-5.879
15.475,4.736,-7.725
14.302,7.693,-8.630
13.307,10.823,-7.943
12.320,13.800,-6.292
11.043,17.059,-4.946
9.882,19.980,-3.993
8.758,21.784,-3.545
7.699,23.135,-3.236
6.707,23.550,-3.174
5.767,22.909,-4.231
5.088,21.540,-5.820
4.937,19.380,-7.004
5.714,17.631,-7.431
7.068,16.257,-6.893
8.778,14.980,-5.443
10.970,14.291,-3.239
13.182,13.281,-0.768
15.319,11.943,1.498
17.411,10.460,2.917
19.189,8.298,2.400
20.964,5.852,0.288
22.984,3.130,-2.078
25.043,0.539,-4.521
27.239,-1.263,-6.997
29.509,-2.885,-8.612
31.655,-4.168,-8.229
33.662,-4.503,-5.214
35.280,-4.157,-0.953
36.089,-3.168,1.866
35.456,-1.923,1.928
33.434,-0.784,0.302
30.895,0.930,-1.243
27.736,3.348,-2.670
23.942,5.804,-4.261
20.315,8.000,-5.433
16.910,10.105,-5.781
13.863,12.010,-4.845
10.971,13.173,-3.277
7.952,13.376,-2.136
5.145,12.768,-1.369
2.357,11.736,-0.757
0.132,10.666,-0.031
-1.734,9.857,0.501
-3.588,9.245,0.072
-4.300,8.552,-1.666
-4.448,7.893,-3.926
-4.206,6.716,-4.636
-3.265,5.204,-3.342
-2.135,3.750,-1.655
-0.418,1.498,-0.330
1.135,-0.923,1.115
2.540,-3.318,2.518
4.394,-5.448,2.274
5.707,-6.314,-0.670
6.887,-6.873,-4.675
8.408,-6.801,-7.187
9.683,-5.145,-7.346
10.863,-2.821,-5.882
11.823,-0.357,-3.944
11.948,2.060,-1.686
11.821,4.083,0.564
11.641,6.311,1.400
10.459,8.652,0.725
9.130,10.597,-0.819
8.180,13.328,-2.660
6.925,16.605,-3.758
5.914,19.613,-4.013
4.715,22.707,-4.137
3.189,25.052,-4.375
1.952,26.242,-4.215
0.646,26.277,-3.118
-0.196,24.838,-1.731
-0.439,22.250,-1.055
-0.029,18.590,-1.069
1.373,14.159,-1.329
3.234,9.780,-1.449
5.255,5.670,-0.646
7.088,2.018,1.772
8.823,-0.610,5.052
10.498,-2.109,7.282
11.963,-2.576,7.539
13.439,-2.502,6.736
15.102,-2.328,5.811
17.002,-2.318,4.474
18.657,-3.257,2.915
20.157,-5.304,1.927
21.654,-8.224,1.333
22.872,-11.577,0.604
23.518,-14.941,-0.306
23.387,-18.061,-0.796
22.593,-20.504,-0.443
20.647,-22.191,0.344
17.908,-22.910,0.995
14.818,-23.074,1.423
11.574,-22.979,1.917
8.917,-22.326,2.100
6.454,-21.532,1.889
4.476,-20.878,2.022
3.093,-20.241,2.101
1.769,-19.639,1.332
0.713,-19.406,0.150
-0.539,-19.296,-0.637
-1.662,-18.796,-1.306
-2.334,-18.169,-2.432
-3.024,-17.723,-3.617
-3.129,-17.365,-4.368
-2.322,-17.306,-4.377
-1.144,-17.922,-3.902
0.206,-18.802,-3.691
1.998,-20.202,-3.593
4.157,-22.088,-3.519
6.611,-23.239,-3.769
9.475,-23.838,-3.801
12.420,-24.032,-3.441
15.434,-23.267,-3.089
18.435,-22.125,-2.532
21.344,-20.649,-1.932
24.280,-18.482,-1.795
26.923,-16.405,-2.115
29.237,-14.278,-3.007
31.077,-11.996,-4.265
32.333,-10.528,-4.928
32.932,-9.471,-4.503
32.647,-8.709,-3.556
31.850,-8.803,-2.817
30.289,-9.381,-2.571
28.058,-10.520,-2.396
25.938,-12.061,-1.397
23.691,-13.153,0.445
21.277,-13.961,2.258
18.674,-14.659,3.414
15.936,-14.803,3.258
13.348,-14.682,1.232
10.673,-14.734,-1.664
8.056,-15.025,-3.783
5.734,-15.556,-4.590
3.748,-16.721,-4.045
2.107,-18.580,-2.405
0.809,-20.469,-0.099
-0.091,-22.837,2.677
-0.728,-25.194,4.971
-1.379,-26.479,5.780
-2.126,-27.818,5.695
-2.947,-29.019,5.397
-3.835,-29.370,4.691
-4.641,-29.853,3.457
-5.636,-30.353,1.718
-6.558,-30.878,0.465
-7.045,-31.958,0.972
-7.707,-32.652,2.821
-8.538,-32.972,4.931
-9.436,-33.366,6.676
-10.571,-33.020,7.621
-11.751,-32.130,7.005
-13.186,-30.897,4.245
-15.032,-29.248,0.645
-16.946,-27.734,-1.533
-18.807,-26.399,-1.802
-20.938,-25.288,-1.352
-23.537,-24.609,-0.936
-26.284,-24.387,-0.080
-29.125,-24.140,1.648
-32.161,-23.253,3.391
-35.053,-21.886,4.114
-37.664,-20.366,4.175
-39.657,-18.530,4.863
-39.838,-16.269,6.150
-37.557,-13.741,6.328
-33.485,-11.355,5.030
-28.316,-9.631,3.803
-22.825,-8.025,3.807
-17.838,-6.289,4.840
-13.446,-4.818,5.746
-10.211,-3.228,5.361
-8.451,-1.825,3.962
-7.612,-0.366,3.194
-7.511,2.082,3.406
-7.456,4.914,3.579
-7.072,7.519,3.166
-6.509,9.864,2.403
-5.221,11.707,2.017
-3.545,13.015,1.744
-2.250,14.027,1.069
-1.317,14.448,0.151
-0.814,14.226,-1.116
-0.875,13.891,-2.599
-1.613,13.335,-4.215
-2.925,12.653,-5.316
-4.289,11.912,-5.116
-5.593,11.076,-4.177
-6.609,10.171,-3.130
-7.425,8.689,-2.403
-8.196,7.131,-2.101
-8.245,5.895,-2.123
-8.030,4.779,-2.230
-7.663,4.174,-1.885
-6.468,4.241,-1.223
-4.837,5.021,-0.317
-2.889,6.155,0.725
-0.740,7.443,1.443
1.179,9.029,1.755
2.818,10.150,1.703
4.150,10.473,1.489
5.260,10.227,0.882
6.223,9.287,-0.049
6.756,7.835,-0.705
6.661,6.274,-1.690
5.927,4.637,-3.316
4.399,2.659,-4.705
2.309,0.926,-4.995
0.118,-0.208,-4.034
-2.263,-1.257,-3.131
-4.682,-1.969,-3.515
-7.086,-2.804,-4.661
-9.406,-4.091,-5.405
-11.017,-5.311,-5.376
-12.517,-7.098,-4.666
-14.169,-9.308,-3.527
-15.405,-11.541,-2.564
-16.500,-14.153,-1.723
-17.622,-16.602,-0.780
-18.724,-18.470,-0.339
-19.642,-20.001,-0.446
-20.294,-21.423,-0.154
-20.573,-22.155,0.908
-20.071,-21.670,2.240
-18.166,-20.454,3.491
-14.644,-18.235,4.370
-10.306,-14.964,4.605
-5.666,-11.346,4.228
-1.040,-7.181,3.212
3.138,-2.901,2.133
6.321,0.696,1.702
7.532,3.946,1.470
6.736,6.897,1.064
4.586,9.106,0.385
1.523,10.725,-0.578
-1.598,12.053,-1.116
-4.462,13.168,-1.038
-7.436,14.238,-0.564
-10.186,14.799,0.018
-12.737,14.550,0.559
-15.163,13.651,1.356
-17.265,11.784,1.846
-19.482,9.570,1.654
-21.788,7.420,1.172
-24.107,5.430,0.465
-26.302,4.235,-0.295
-28.372,3.569,-0.807
-30.386,3.415,-0.753
-32.075,3.579,-0.361
-33.680,3.504,-0.197
-34.675,3.063,-0.386
-34.919,1.897,-0.857
-34.430,0.146,-0.946
-32.574,-1.818,-0.574
-29.999,-3.634,-0.904
-27.248,-5.090,-2.407
-24.576,-6.336,-4.464
-22.188,-6.857,-6.123
-20.034,-6.393,-6.763
-18.463,-5.169,-6.905
-17.010,-3.114,-7.264
-15.343,-0.732,-7.124
-13.643,1.729,-5.929
-11.545,4.346,-4.552
-9.383,6.441,-3.577
-7.331,7.600,-2.692
-5.143,8.171,-1.576
-2.992,8.691,-1.059
-0.778,9.453,-2.154
1.195,10.390,-4.451
2.763,11.543,-7.227
4.206,13.170,-9.593
5.191,14.743,-10.326
5.685,15.760,-9.128
5.950,16.637,-6.748
6.040,16.823,-4.145
6.468,16.061,-2.146
7.479,14.976,-1.227
8.864,13.320,-1.227
10.788,11.375,-2.220
13.058,9.470,-3.990
15.322,7.335,-5.566
17.783,5.461,-6.504
20.216,4.084,-6.348
22.295,3.060,-5.234
24.163,2.895,-4.249
25.895,3.303,-3.716
27.412,3.764,-3.145
28.746,4.643,-1.609
30.110,5.727,1.189
31.373,6.847,3.936
32.519,7.902,5.334
33.705,8.505,5.278
34.975,9.079,3.849
36.303,9.871,0.816
37.443,10.341,-3.358
38.504,10.175,-7.288
39.279,9.452,-9.932
39.622,7.936,-10.672
39.016,5.182,-8.814
36.277,1.583,-4.883
31.807,-1.811,-0.905
26.115,-4.435,1.696
19.166,-6.026,2.855
11.925,-5.990,2.530
11.925,-5.990,2.530
5.139,-4.428,0.657
-1.139,-2.258,-1.784
-6.134,0.151,-3.523
-9.534,2.457,-4.162
-11.972,3.837,-3.527
-12.923,3.722,-1.755
-12.983,2.513,0.275
-13.429,0.668,2.012
-13.968,-1.405,3.212
-14.892,-2.577,3.545
-16.425,-2.945,3.063
-18.430,-2.802,2.011
-20.953,-1.622,0.817
-23.592,-0.050,0.491
-26.096,1.312,1.740
-28.171,2.529,3.674
-29.604,3.436,4.981
-30.585,3.650,5.534
-30.646,3.184,5.698
-29.220,2.626,5.157
-27.308,2.027,3.963
-25.600,1.159,3.159
-23.643,0.447,2.822
-21.632,0.154,2.636
-19.788,-0.191,2.686
-18.177,-0.113,2.625
-17.044,0.803,2.514
-16.368,1.829,2.517
-16.071,3.200,2.539
-16.563,4.613,2.887
-17.941,5.563,4.263
-19.429,6.505,7.015
-20.905,7.333,10.002
-22.067,8.246,11.746
-22.337,9.327,12.088
-21.771,10.684,11.395
-20.202,12.772,9.814
-18.057,15.248,7.521
-16.008,17.901,4.891
-14.038,20.733,2.536
-12.241,23.397,1.123
-10.837,25.612,1.317
-9.641,27.384,2.740
-8.743,28.547,4.007
-8.228,28.738,5.038
-7.702,27.894,6.236
-7.209,26.472,7.202
-6.877,24.637,7.169
-6.767,22.399,5.310
-6.682,20.427,2.409
-6.400,18.513,0.045
-5.983,16.839,-0.911
-5.335,16.008,-0.247
-4.573,15.411,1.161
-3.571,15.173,2.407
-2.417,15.052,2.968
-1.401,14.703,2.907
-0.414,14.457,2.950
0.539,13.902,2.977
1.494,13.296,2.426
2.192,12.663,1.147
2.603,11.904,-0.381
3.221,11.743,-1.356
3.852,12.075,-1.840
4.161,12.993,-1.968
4.519,14.319,-1.355
4.893,15.666,-0.244
5.229,17.237,0.812
5.782,18.076,1.839
6.330,18.112,3.039
7.215,17.868,4.570
8.637,16.807,6.308
10.434,15.551,7.495
12.724,14.282,8.045
15.019,12.540,8.773
17.173,10.989,9.966
18.941,9.386,11.286
19.587,7.106,12.051
19.367,4.468,11.985
18.790,1.421,11.463
18.089,-1.904,10.616
17.615,-5.046,9.557
17.376,-7.955,8.489
17.483,-10.293,7.304
17.908,-11.997,5.815
17.991,-13.363,4.738
17.568,-14.403,5.249
16.609,-15.175,7.141
14.873,-15.768,9.243
12.416,-16.397,10.430
9.660,-17.054,10.329
7.436,-17.639,9.662
5.928,-18.129,8.703
5.252,-18.194,7.213
5.623,-18.175,5.641
6.665,-18.153,4.538
8.232,-17.495,3.925
9.779,-16.718,3.598
10.934,-15.763,3.655
11.988,-14.321,4.285
13.039,-12.929,4.992
14.160,-11.012,4.973
15.281,-8.778,3.895
16.588,-6.774,2.376
18.248,-4.730,1.391
20.307,-3.000,1.063
22.839,-1.660,0.837
25.275,-1.068,0.066
27.537,-1.395,-0.902
29.881,-2.184,-1.043
32.193,-3.436,-0.453
34.585,-4.852,0.193
36.953,-6.385,0.827
39.298,-8.119,1.971
41.672,-9.527,3.478
43.822,-10.673,4.316
45.730,-11.883,3.972
47.370,-13.009,3.109
48.754,-13.870,3.010
49.946,-14.210,3.370
50.880,-13.964,3.110
51.665,-13.490,2.459
52.275,-12.609,1.299
52.641,-11.207,-0.575
52.826,-10.218,-2.366
52.529,-9.630,-3.434
51.638,-8.911,-3.825
50.325,-8.548,-3.806
48.550,-8.257,-2.906
46.531,-7.557,-0.774
44.580,-6.286,1.498
42.504,-4.293,2.560
40.232,-2.386,1.839
38.183,-0.539,-0.219
36.221,1.227,-2.354
33.961,2.154,-3.394
31.518,2.677,-3.403
28.964,2.635,-3.448
26.305,1.812,-3.918
23.608,0.874,-4.517
21.218,-0.024,-4.776
19.223,-0.793,-4.419
17.382,-1.356,-3.686
15.770,-1.695,-2.807
14.230,-1.875,-2.151
12.824,-1.786,-2.224
11.750,-1.336,-3.245
10.909,-0.802,-4.405
10.554,-0.006,-4.289
10.683,1.253,-2.798
10.821,2.879,-0.665
10.593,4.314,1.488
10.170,5.436,2.970
9.558,6.713,3.438
8.052,7.730,3.074
6.152,8.628,2.684
4.392,9.689,2.552
2.473,10.537,1.709
0.879,10.975,-0.075
-0.529,10.498,-1.458
-1.781,9.209,-1.213
-2.604,7.363,0.216
-3.517,4.902,1.505
-4.316,2.152,2.006
-4.957,-0.838,1.527
-5.636,-3.593,0.150
-6.100,-5.727,-1.580
-6.627,-7.460,-2.773
-7.305,-8.688,-2.652
-7.979,-9.634,-1.455
-8.680,-10.415,-0.143
-9.355,-10.963,0.288
-10.123,-11.696,-0.476
-10.946,-12.723,-1.503
-11.741,-13.819,-2.550
-12.650,-14.725,-4.457
-13.702,-15.721,-6.784
-14.729,-16.905,-8.230
-15.671,-17.348,-8.556
-16.828,-17.102,-8.296
-18.182,-16.506,-8.024
-19.473,-15.310,-7.963
-20.663,-13.946,-7.459
-21.755,-12.346,-6.162
-22.710,-10.398,-4.496
-23.562,-8.746,-3.087
-24.291,-7.261,-3.153
-24.572,-5.698,-4.907
-24.539,-4.516,-6.652
-24.085,-3.358,-6.866
-22.824,-1.772,-5.627
-21.494,-0.136,-4.164
-20.275,1.632,-3.139
-18.695,3.275,-2.259
-17.038,4.909,-1.903
-15.433,7.103,-2.988
-13.927,8.903,-5.424
-12.426,9.813,-7.962
-10.655,10.171,-9.395
-9.055,10.176,-9.857
-7.666,10.163,-10.285
-6.313,9.575,-10.788
-5.191,8.661,-10.875
-4.129,8.473,-10.638
-3.401,8.521,-10.289
-3.209,8.563,-9.810
-3.603,8.729,-9.430
-4.670,8.604,-8.985
-6.094,8.487,-8.221
-7.841,8.633,-7.342
-9.714,8.787,-6.473
-11.620,9.289,-5.827
-13.423,10.396,-5.475
-14.796,11.609,-5.211
-16.245,13.052,-4.976
-17.779,14.866,-4.833
-18.872,16.739,-4.968
-19.987,18.923,-5.623
-21.155,21.141,-6.339
-22.085,23.232,-5.846
-23.060,25.581,-4.111
-23.844,27.875,-2.602
-24.669,29.746,-2.331
-25.777,31.153,-3.739
-26.485,32.291,-6.084
-26.984,33.057,-7.802
-27.434,33.603,-8.565
-27.504,34.210,-8.411
-27.727,33.852,-7.079
-28.103,32.432,-4.831
-28.372,30.328,-2.452
-28.957,27.041,-0.767
-29.508,23.130,-0.412
-29.790,18.957,-1.994
-29.632,14.570,-5.016
-28.563,10.280,-7.984
-26.779,6.096,-10.123
-24.180,2.500,-11.163
-21.423,-0.644,-11.048
-19.077,-3.466,-10.319
-16.668,-5.434,-9.051
-14.369,-6.605,-7.055
-12.015,-6.503,-5.101
-9.643,-4.982,-4.176
-7.465,-2.932,-4.857
-4.926,-0.571,-6.288
-2.243,1.580,-7.123
0.305,3.312,-7.764
2.717,5.089,-8.584
4.805,6.045,-9.274
6.977,6.580,-9.696
8.971,7.656,-9.632
10.457,8.684,-8.962
11.739,10.054,-7.719
12.596,11.737,-6.633
13.303,13.125,-6.013
14.215,14.266,-5.230
15.230,15.177,-4.225
16.399,16.139,-3.570
17.736,16.794,-4.111
19.039,16.671,-5.368
20.314,15.979,-6.062
21.614,14.896,-6.249
22.267,13.152,-5.871
22.308,10.397,-4.829
21.834,7.064,-3.354
20.623,3.373,-1.246
19.407,-0.518,0.980
18.338,-3.821,2.514
17.469,-6.648,2.984
17.107,-9.420,2.720
17.214,-11.785,3.211
17.824,-13.660,4.696
18.780,-15.191,5.389
19.736,-16.722,4.751
20.459,-18.542,3.970
21.425,-19.947,3.917
22.539,-20.886,4.551
23.204,-21.812,4.988
23.690,-22.366,4.380
24.029,-22.897,2.746
23.971,-23.456,0.738
23.391,-23.464,-0.821
22.410,-22.880,-1.829
20.862,-21.492,-2.516
18.448,-19.476,-2.579
15.494,-16.980,-2.061
11.811,-14.038,-1.280
7.336,-11.175,-0.532
2.492,-8.545,0.112
-2.468,-6.443,1.039
-7.263,-4.967,1.263
-11.734,-3.748,-0.264
-15.562,-3.299,-2.213
-18.501,-3.782,-2.875
-20.470,-4.421,-2.068
-21.939,-5.271,-0.717
-23.238,-6.429,1.021
-23.958,-7.588,3.327
-24.358,-8.538,5.225
-24.617,-8.895,6.005
-24.514,-9.254,5.907
-23.827,-10.000,6.202
-22.503,-10.665,7.841
-20.998,-11.326,9.880
-19.327,-12.077,11.164
-17.727,-13.229,11.127
-16.336,-14.500,10.222
-14.980,-15.248,9.573
-14.150,-15.987,9.166
-13.687,-16.680,8.609
-13.474,-17.443,7.975
-13.558,-18.675,7.443
-13.699,-19.791,7.047
-14.348,-21.089,6.984
-15.284,-22.253,7.645
-16.376,-22.582,8.646
-17.910,-22.287,9.791
-19.689,-20.998,11.023
-22.356,-18.984,11.739
-25.585,-16.545,12.500
-28.447,-13.928,13.633
-31.203,-11.458,13.836
-33.573,-9.379,12.493
-35.472,-8.614,10.804
-36.980,-8.615,10.435
-37.995,-8.890,11.429
-38.870,-9.609,12.443
-39.747,-10.255,12.566
-40.827,-11.229,11.880
-41.917,-12.077,11.440
-43.019,-12.239,12.373
-44.293,-12.349,14.053
-45.428,-12.218,14.811
-46.334,-12.396,14.355
-46.716,-13.107,13.461
-46.380,-13.368,12.571
-45.282,-13.624,11.497
-43.588,-14.111,9.894
-41.305,-14.750,7.978
-37.800,-16.022,6.531
-33.346,-17.585,6.354
-28.646,-19.070,7.427
-23.803,-20.384,8.475
-19.058,-21.638,8.297
-14.686,-23.153,7.273
-10.573,-24.597,6.859
-7.041,-25.580,7.776
-4.663,-26.111,9.058
-2.996,-26.305,9.354
-1.792,-26.598,8.373
-0.827,-26.937,7.192
0.709,-26.789,6.890
2.490,-26.209,7.034
4.391,-25.408,7.138
6.627,-24.664,7.161
9.005,-23.876,7.254
11.357,-22.668,8.270
13.032,-21.204,10.163
14.264,-19.050,11.694
14.209,-16.236,11.901
11.968,-13.464,10.687
9.432,-10.546,8.563
6.775,-7.915,6.018
3.747,-5.888,3.481
0.935,-4.238,1.518
-1.867,-3.345,0.974
-3.882,-3.042,1.550
-5.342,-3.037,1.341
-6.750,-3.441,-0.264
-7.761,-4.341,-2.094
-8.525,-5.272,-2.890
-9.406,-5.661,-2.348
-10.653,-5.832,-1.641
-11.879,-5.853,-1.943
-13.141,-5.729,-3.097
-14.120,-5.714,-4.243
-14.525,-5.582,-5.045
-14.245,-5.249,-5.841
-12.435,-4.988,-6.782
-9.881,-5.017,-7.667
-7.098,-5.127,-8.128
-3.827,-5.096,-8.009
-0.723,-4.771,-7.457
1.990,-4.036,-6.757
4.297,-3.032,-6.438
6.034,-1.631,-6.163
7.073,0.060,-5.186
7.820,1.923,-4.411
8.325,4.024,-5.054
8.445,5.732,-6.707
8.995,6.970,-8.171
9.871,8.266,-8.433
10.957,9.378,-7.334
12.443,10.349,-5.703
13.816,11.379,-4.154
15.217,12.050,-2.639
16.848,12.770,-1.318
18.360,13.938,-1.245
19.587,15.166,-3.251
20.545,16.443,-6.647
21.028,17.753,-9.770
21.386,19.200,-10.772
21.719,20.900,-9.210
21.618,22.555,-6.755
21.498,23.734,-4.880
21.384,23.848,-3.943
21.419,23.056,-3.885
21.903,21.596,-4.398
22.349,19.382,-5.097
22.852,16.917,-5.458
23.582,14.245,-5.757
24.193,11.431,-6.626
24.567,8.654,-7.686
24.592,5.766,-8.202
24.041,3.327,-7.382
22.940,1.304,-5.714
21.228,-0.466,-4.779
18.770,-1.765,-4.715
16.237,-3.101,-4.632
14.104,-4.022,-3.989
12.183,-4.429,-3.588
10.668,-5.143,-4.133
9.591,-6.105,-4.486
8.801,-7.105,-4.112
8.331,-7.699,-3.639
7.971,-8.080,-3.036
7.452,-8.252,-1.857
7.163,-7.680,-0.580
7.211,-6.716,-0.389
7.080,-5.197,-1.448
7.213,-3.565,-2.829
8.177,-2.271,-3.816
9.692,-0.547,-4.313
11.450,1.174,-4.489
13.391,2.751,-4.724
15.678,4.729,-4.931
18.246,6.543,-4.544
20.473,8.516,-4.188
22.257,10.925,-4.756
23.977,12.609,-5.417
25.293,13.804,-5.000
26.133,15.250,-3.575
26.870,16.350,-2.166
27.348,17.053,-1.824
27.753,17.271,-2.168
28.348,16.561,-1.840
28.808,15.847,-0.594
29.089,15.185,0.210
29.098,13.808,-0.818
28.495,12.150,-3.102
27.598,10.396,-4.918
26.766,8.861,-5.465
25.435,7.645,-4.863
23.669,6.239,-3.618
22.264,4.977,-2.476
21.045,3.895,-1.921
20.006,2.799,-2.118
19.410,2.425,-3.163
19.247,2.789,-4.266
19.677,3.405,-4.088
20.396,5.013,-2.492
21.084,7.691,0.001
21.582,10.543,2.583
21.543,13.686,3.929
20.767,16.980,3.909
19.355,19.788,3.008
17.278,22.387,1.639
14.566,24.771,0.724
11.700,26.470,0.390
8.721,27.873,1.042
5.558,28.996,3.032
2.601,29.791,4.900
-0.185,30.515,6.009
-3.142,30.482,6.662
-5.955,30.238,6.788
-8.565,30.069,6.586
-11.355,29.095,6.086
-13.911,28.118,5.517
-16.185,27.042,5.357
-18.112,25.379,5.886
-19.354,23.762,7.015
-20.564,21.921,7.999
-21.509,19.635,8.584
-21.838,16.818,9.104
-22.202,13.492,9.843
-22.101,10.036,10.843
-21.330,6.354,11.309
-20.304,2.537,10.509
-18.227,-1.305,8.850
-14.825,-5.085,7.579
-10.524,-8.146,7.035
-5.298,-10.278,6.279
0.125,-11.943,5.586
5.227,-13.248,5.817
10.383,-13.856,6.838
15.110,-13.813,8.235
19.095,-13.411,9.239
22.489,-12.460,9.495
25.129,-11.032,9.630
27.475,-9.222,9.956
29.637,-6.787,9.839
31.380,-4.273,8.529
33.073,-2.054,6.322
34.811,0.051,4.568
36.465,1.835,4.455
37.874,3.425,5.844
39.056,5.035,7.684
39.709,6.365,9.428
39.538,7.514,10.864
39.054,9.059,11.398
38.022,10.799,10.857
36.047,12.408,9.471
33.174,14.193,7.507
29.613,15.881,6.091
25.666,17.002,6.023
21.207,17.714,6.607
16.447,18.144,7.288
11.777,17.721,8.408
7.383,16.686,9.970
3.364,15.804,11.046
-0.301,14.652,11.071
-3.563,13.344,10.416
-6.238,12.309,9.655
-8.199,11.603,9.387
-9.689,11.303,9.077
-11.032,11.352,7.597
-12.365,11.337,5.723
-13.612,10.791,4.622
-14.796,10.511,4.004
-16.079,10.196,3.132
-17.358,9.080,1.971
-18.432,7.830,1.364
-19.246,6.340,1.484
-19.850,4.731,1.896
